sid_index	SNP	Chr	GenDist	ChrPos	PValue	SnpWeight	SnpWeightSE	SnpFractVarExpl	Mixing	Nullh2
80	snp828	3	800	800	0.00519118968789	-0.197984857415	0.0706807997425	0.0883211517935	0.0	0.460831
260	snp2589	3	2600	2600	0.00528125295382	0.197592156117	0.0706819008457	0.0881459675325	0.0	0.460831
817	snp8081	3	8170	8170	0.00535856639589	0.197259836425	0.0706828309224	0.0879977195384	0.0	0.460831
612	snp6003	3	6120	6120	0.00540920868235	-0.197044494185	0.0706834327671	0.0879016552489	0.0	0.460831
189	snp1986	3	1890	1890	0.00543718620982	-0.196926305737	0.0706837628021	0.0878489313186	0.0	0.460831
677	snp6655	3	6770	6770	0.00544161106986	0.196907663559	0.0706838148411	0.0878406150329	0.0	0.460831
551	snp5371	3	5510	5510	0.00544938702741	0.196874936103	0.0706839061868	0.0878260152973	0.0	0.460831
644	snp6304	3	6440	6440	0.00547760524555	-0.196756523719	0.07068423656	0.0877731914689	0.0	0.460831
890	snp8898	3	8900	8900	0.00550645400245	0.196636032395	0.0706845725279	0.087719440224	0.0	0.460831
992	snp9790	3	9920	9920	0.0055691260343	-0.196376221009	0.0706852962584	0.0876035382245	0.0	0.460831
933	snp9289	3	9330	9330	0.00559058984872	0.196287846618	0.0706855422143	0.0875641143611	0.0	0.460831
187	snp1976	3	1870	1870	0.00580849545891	-0.195407545882	0.0706879861	0.0871714117273	0.0	0.460831
649	snp6322	3	6490	6490	0.00590386952019	-0.19503157473	0.0706890264956	0.0870036907934	0.0	0.460831
872	snp8728	3	8720	8720	0.00606067875304	-0.194425140675	0.0706907003786	0.086733160234	0.0	0.460831
363	snp3654	3	3630	3630	0.00609221354108	0.194304892281	0.0706910316649	0.0866795173605	0.0	0.460831
508	snp4915	3	5080	5080	0.0061852533738	0.193953346847	0.0706919989942	0.0865226927526	0.0	0.460831
674	snp6632	3	6740	6740	0.0062923783532	0.193554422251	0.0706930945564	0.0863447322748	0.0	0.460831
155	snp1648	3	1550	1550	0.00634200434856	-0.193371684268	0.0706935956488	0.0862632127619	0.0	0.460831
638	snp6233	3	6380	6380	0.00642337758354	-0.19307480571	0.0706944087135	0.086130775077	0.0	0.460831
504	snp4896	3	5040	5040	0.00642946191304	0.193052743915	0.0706944690841	0.0861209332984	0.0	0.460831
646	snp6313	3	6460	6460	0.00705295896755	-0.190885635313	0.0707003653644	0.085154184981	0.0	0.460831
1050	snp10493	3	10500	10500	0.00719775511541	-0.190407047818	0.070701658469	0.084940686841	0.0	0.460831
495	snp4825	3	4950	4950	0.00721401184163	0.190353855327	0.0707018019889	0.084916957642	0.0	0.460831
964	snp9532	3	9640	9640	0.00738317881661	-0.189806619581	0.0707032761531	0.0846728354803	0.0	0.460831
265	snp2646	3	2650	2650	0.00764410799768	-0.188984174057	0.070705483648	0.084305942088	0.0	0.460831
234	snp2325	3	2340	2340	0.00769204414244	0.188835819136	0.0707058808139	0.0842397608775	0.0	0.460831
595	snp5783	3	5950	5950	0.00773073259799	-0.188716686494	0.0707061995206	0.0841866157417	0.0	0.460831
752	snp7410	3	7520	7520	0.00781759258302	0.188451151498	0.0707069091575	0.0840681604366	0.0	0.460831
277	snp2761	3	2770	2770	0.0078649476119	0.188307494732	0.0707072926578	0.0840040750754	0.0	0.460831
162	snp1759	3	1620	1620	0.00790763953396	0.188178645622	0.0707076363777	0.0839465954179	0.0	0.460831
830	snp8238	3	8300	8300	0.00815435371398	0.187445994593	0.0707095863048	0.0836197593984	0.0	0.460831
31	csnp317	3	310	310	0.0081646563374	0.187415832663	0.0707096664157	0.083606304145	0.0	0.460831
681	snp6710	3	6810	6810	0.00844241899512	0.186615206615	0.0707117881525	0.083249144433	0.0	0.460831
894	snp8904	3	8940	8940	0.00858847995033	-0.186203592423	0.0707128754101	0.0830655231194	0.0	0.460831
30	csnp305	3	300	300	0.00876052464893	-0.185726693159	0.0707141320918	0.0828527781005	0.0	0.460831
319	snp3202	3	3190	3190	0.00905996304384	0.18491624237	0.0707162602754	0.0824912355659	0.0	0.460831
271	snp2691	3	2710	2710	0.0091110487706	-0.184780366638	0.0707166161578	0.0824306213284	0.0	0.460831
352	snp3520	3	3520	3520	0.00933064987335	-0.18420390588	0.0707181230805	0.0821734618729	0.0	0.460831
792	snp7795	3	7920	7920	0.00936928501154	0.184103739962	0.0707183844402	0.0821287778027	0.0	0.460831
190	snp1996	3	1900	1900	0.00969142455163	-0.183282585076	0.0707205216573	0.0817624601647	0.0	0.460831
447	snp4356	3	4470	4470	0.010318174361	-0.181752254779	0.0707244789789	0.0810797789932	0.0	0.460831
854	snp8539	3	8540	8540	0.0103308640437	-0.181722133325	0.0707245565356	0.0810663417963	0.0	0.460831
82	snp846	3	820	820	0.0103610320551	-0.181650655405	0.070724740525	0.0810344554575	0.0	0.460831
756	snp7430	3	7560	7560	0.010554444831	-0.181196741256	0.0707259072332	0.0808319641104	0.0	0.460831
239	snp2395	3	2390	2390	0.0106369712132	-0.181005308221	0.070726398398	0.0807465657302	0.0	0.460831
486	snp4767	3	4860	4860	0.0110866410329	-0.179984825868	0.0707290078586	0.0802913280014	0.0	0.460831
151	snp1585	3	1510	1510	0.0112383686296	0.179648772848	0.0707298639248	0.080141414568	0.0	0.460831
1025	snp10168	3	10250	10250	0.0113172784894	0.179475587062	0.0707303044719	0.0800641562955	0.0	0.460831
1041	snp10342	3	10410	10410	0.012196203934	-0.177615651652	0.0707350087886	0.0792344381046	0.0	0.460831
664	snp6492	3	6640	6640	0.0123115004605	-0.17738054045	0.0707355999421	0.0791295548703	0.0	0.460831
523	snp5067	3	5230	5230	0.0125199389945	0.176960394637	0.0707366543765	0.0789421275962	0.0	0.460831
1021	snp10136	3	10210	10210	0.0125711640384	0.176858088541	0.0707369107518	0.0788964887919	0.0	0.460831
861	snp8647	3	8610	8610	0.0126012874189	0.176798098414	0.0707370610154	0.0788697271635	0.0	0.460831
279	snp2764	3	2790	2790	0.0128093609069	0.176387151691	0.0707380889782	0.0786864036089	0.0	0.460831
686	snp6763	3	6860	6860	0.0128200398286	0.176366220288	0.0707381412726	0.0786770660986	0.0	0.460831
226	snp2281	3	2260	2260	0.0129486075838	-0.1761154206	0.0707387673779	0.0785651842225	0.0	0.460831
16	csnp210	3	160	160	0.0130204155563	0.1759762992	0.070739114299	0.0785031220908	0.0	0.460831
574	snp5561	3	5740	5740	0.0141932331788	-0.173794915863	0.0707445178507	0.0775300058061	0.0	0.460831
857	snp8570	3	8570	8570	0.0141944294733	-0.173792773255	0.0707445231249	0.0775290499873	0.0	0.460831
629	snp6187	3	6290	6290	0.0142305842254	0.173728093673	0.070744682307	0.0775001963911	0.0	0.460831
679	snp6686	3	6790	6790	0.0146939027945	0.172911793863	0.0707466861687	0.0771360446049	0.0	0.460831
988	snp9763	3	9880	9880	0.0147543291331	-0.172807007462	0.0707469427119	0.0770892993352	0.0	0.460831
383	snp3798	3	3830	3830	0.0149750523883	-0.172427428855	0.070747870705	0.0769199691136	0.0	0.460831
566	snp5507	3	5660	5660	0.0153037380256	-0.171871208301	0.0707492268442	0.0766718388239	0.0	0.460831
287	snp2817	3	2870	2870	0.0153507651727	-0.171792486998	0.0707494184211	0.0766367212083	0.0	0.460831
840	snp8342	3	8400	8400	0.0154390212733	0.171645320761	0.0707497763294	0.0765710702706	0.0	0.460831
947	snp9393	3	9470	9470	0.0159192526656	-0.170857259137	0.0707516876457	0.0762195155545	0.0	0.460831
4	csnp100	3	40	40	0.0159973161506	-0.170731134626	0.0707519927191	0.076163251342	0.0	0.460831
70	snp693	3	700	700	0.0162193240555	-0.170375374245	0.0707528520209	0.0760045464441	0.0	0.460831
139	snp1443	3	1390	1390	0.0162442464702	-0.170335704127	0.0707529477282	0.0759868495829	0.0	0.460831
274	snp2717	3	2740	2740	0.0162550491664	0.170318525583	0.0707529891658	0.0759791862252	0.0	0.460831
400	snp3934	3	4000	4000	0.0163029365931	0.170242494984	0.0707531725143	0.075945268934	0.0	0.460831
77	snp743	3	770	770	0.0163671441924	-0.170140859831	0.0707534174799	0.0758999294371	0.0	0.460831
547	snp5335	3	5470	5470	0.0165203738892	-0.169899716381	0.0707539981059	0.0757923552138	0.0	0.460831
965	snp9534	3	9650	9650	0.0169945239048	0.169165754229	0.0707557602455	0.0754649343018	0.0	0.460831
727	snp7220	3	7270	7270	0.0173730843371	-0.168592532876	0.070757131133	0.0752092199466	0.0	0.460831
1005	snp9966	3	10050	10050	0.0175179813422	0.168376019333	0.0707576477184	0.0751126331384	0.0	0.460831
430	snp4196	3	4300	4300	0.0175702033106	0.168298370444	0.0707578328202	0.0750779939271	0.0	0.460831
202	snp2132	3	2020	2020	0.0176608812052	-0.168164020029	0.0707581528862	0.075018060134	0.0	0.460831
341	snp3407	3	3410	3410	0.0179571722365	-0.167729197327	0.0707591870117	0.074824085492	0.0	0.460831
863	snp8655	3	8630	8630	0.0179734108164	0.167705548238	0.0707592431784	0.0748135356207	0.0	0.460831
251	snp2513	3	2510	2510	0.0183550624376	-0.167155039615	0.0707605483885	0.0745679534268	0.0	0.460831
536	snp5202	3	5360	5360	0.018375542637	-0.167125782031	0.0707606176351	0.0745549016026	0.0	0.460831
281	snp2780	3	2810	2810	0.0187569442365	-0.166586060707	0.0707618928551	0.0743141316288	0.0	0.460831
458	snp4434	3	4580	4580	0.0188595044078	-0.166442564165	0.0707622312018	0.0742501177437	0.0	0.460831
908	snp9083	3	9080	9080	0.0190621528948	-0.166161021645	0.0707628941916	0.0741245214734	0.0	0.460831
753	snp7419	3	7530	7530	0.0191538079435	-0.166034541254	0.0707631916663	0.074068098503	0.0	0.460831
34	csnp333	3	340	340	0.0192550826076	-0.165895399032	0.0707635186577	0.0740060270827	0.0	0.460831
1028	snp10195	3	10280	10280	0.0195416469842	0.165505116947	0.07076443437	0.0738319220337	0.0	0.460831
720	snp7136	3	7200	7200	0.0195560140868	-0.165485681622	0.0707644799141	0.0738232519247	0.0	0.460831
204	snp2150	3	2040	2040	0.01966252041	-0.165341990594	0.070764816468	0.0737591512794	0.0	0.460831
929	snp9266	3	9290	9290	0.0198230484453	0.165126694401	0.0707653201857	0.0736631075314	0.0	0.460831
9	csnp140	3	90	90	0.0200169291913	-0.16486868363	0.0707659229712	0.0735480087875	0.0	0.460831
910	snp9107	3	9100	9100	0.0200940769201	0.16476662315	0.0707661611515	0.0735024795522	0.0	0.460831
937	snp9314	3	9370	9370	0.0201862909285	-0.164645078178	0.0707664446097	0.0734482582746	0.0	0.460831
624	snp6123	3	6240	6240	0.0207292079032	0.163939125804	0.0707680868214	0.073133332539	0.0	0.460831
751	snp7408	3	7510	7510	0.0208336166227	-0.163805212694	0.0707683975343	0.0730735938287	0.0	0.460831
410	snp4010	3	4100	4100	0.0209697991913	0.163631421907	0.0707688003931	0.0729960656645	0.0	0.460831
46	csnp463	3	460	460	0.0213314253798	0.163174649795	0.0707698571719	0.0727922993789	0.0	0.460831
129	snp1320	3	1290	1290	0.0216646951666	-0.162759618884	0.070770814804	0.0726071538654	0.0	0.460831
292	snp2850	3	2920	2920	0.0217542214411	0.162649075072	0.0707710694565	0.0725578402112	0.0	0.460831
359	snp3600	3	3590	3590	0.0218069833988	-0.162584111526	0.0707712190277	0.0725288599383	0.0	0.460831
754	snp7427	3	7540	7540	0.0225075883416	-0.16173418201	0.0707731703596	0.072149705922	0.0	0.460831
127	snp1311	3	1270	1270	0.0226616551953	-0.161550363937	0.0707735910307	0.0720677045804	0.0	0.460831
443	snp4340	3	4430	4430	0.0228519096555	0.161324860681	0.0707741064423	0.0719671074561	0.0	0.460831
555	snp5413	3	5550	5550	0.0229298833043	0.161232910986	0.0707743163954	0.0719260886475	0.0	0.460831
333	snp3315	3	3330	3330	0.023212615135	0.160901760544	0.0707750715298	0.0717783622567	0.0	0.460831
709	snp7040	3	7090	7090	0.0234093699599	0.160673368381	0.0707755914315	0.0716764763895	0.0	0.460831
637	snp6223	3	6370	6370	0.0234879486895	-0.160582619228	0.0707757978027	0.0716359931435	0.0	0.460831
799	snp7873	3	7990	7990	0.0240466325207	0.159944882848	0.0707772447634	0.0713514985998	0.0	0.460831
374	snp3729	3	3740	3740	0.0240543306631	-0.159936185442	0.070777264457	0.0713476186826	0.0	0.460831
724	snp7206	3	7240	7240	0.0246872982084	-0.159229166019	0.0707788617621	0.071032216936	0.0	0.460831
416	snp4086	3	4160	4160	0.0250704473362	-0.158808775124	0.0707798081413	0.0708446803306	0.0	0.460831
711	snp7047	3	7110	7110	0.0253448447241	0.158511106601	0.0707804767288	0.070711890242	0.0	0.460831
810	snp7947	3	8100	8100	0.0259071289426	0.157909734228	0.0707818236134	0.0704436177015	0.0	0.460831
901	snp9020	3	9010	9010	0.0267491299866	-0.157029938304	0.0707837848095	0.0700511402649	0.0	0.460831
44	csnp456	3	440	440	0.0272234651252	-0.156544777574	0.0707848615947	0.0698347098013	0.0	0.460831
927	snp9240	3	9270	9270	0.0274856802309	-0.15627969643	0.0707854485119	0.0697164569597	0.0	0.460831
778	snp7690	3	7780	7780	0.0276112613822	-0.156153513352	0.0707857275432	0.0696601666205	0.0	0.460831
873	snp8730	3	8730	8730	0.0279720234161	-0.155793751403	0.070786521849	0.069499676621	0.0	0.460831
1013	snp10046	3	10130	10130	0.0281291487258	-0.155638309032	0.0707868644752	0.0694303336952	0.0	0.460831
215	snp2223	3	2150	2150	0.0285132929332	-0.155261402314	0.0707876938263	0.0692621954047	0.0	0.460831
286	snp2816	3	2860	2860	0.0285389604026	-0.155236374429	0.0707877488265	0.0692510304517	0.0	0.460831
296	snp2968	3	2960	2960	0.0285722106877	-0.155203981444	0.0707878199987	0.0692365799238	0.0	0.460831
69	snp686	3	690	690	0.0287399332224	0.155041075831	0.0707881777002	0.0691639076417	0.0	0.460831
930	snp9271	3	9300	9300	0.0288519270195	0.154932752995	0.0707884153421	0.0691155847661	0.0	0.460831
218	snp2253	3	2180	2180	0.029153820001	-0.154642545537	0.0707890511855	0.0689861230626	0.0	0.460831
819	snp8107	3	8190	8190	0.0292958810478	0.154506875923	0.0707893480262	0.0689256007745	0.0	0.460831
1012	snp10020	3	10120	10120	0.0304235961309	0.153449492446	0.0707916525765	0.0684539014345	0.0	0.460831
676	snp6650	3	6760	6760	0.0306420933709	-0.1532485222	0.0707920887897	0.0683642484992	0.0	0.460831
793	snp7796	3	7930	7930	0.0308125566909	-0.153092584327	0.0707924268628	0.0682946845297	0.0	0.460831
849	snp8468	3	8490	8490	0.0308956963835	-0.153016797262	0.0707925910442	0.0682608758791	0.0	0.460831
494	snp4820	3	4940	4940	0.0309841080452	-0.152936396018	0.0707927651322	0.068225008841	0.0	0.460831
807	snp7930	3	8070	8070	0.0311940763512	0.152746236702	0.070793176507	0.0681401786672	0.0	0.460831
451	snp4371	3	4510	4510	0.0319946237606	-0.152031130265	0.070794718906	0.0678211692995	0.0	0.460831
774	snp7640	3	7740	7740	0.0322233383763	-0.151829640455	0.0707951521824	0.0677312845866	0.0	0.460831
690	snp6826	3	6900	6900	0.0329116344601	-0.151230569561	0.0707964369931	0.0674640387373	0.0	0.460831
757	snp7436	3	7570	7570	0.032992528926	0.151160866887	0.0707965861511	0.067432944337	0.0	0.460831
567	snp5523	3	5670	5670	0.0331672770005	-0.151010792499	0.0707969070634	0.0673659960715	0.0	0.460831
1029	snp10206	3	10290	10290	0.033481758214	0.150742408515	0.0707974801654	0.067246269831	0.0	0.460831
484	snp4716	3	4840	4840	0.0334841961099	0.150740336397	0.0707974845862	0.0672453454581	0.0	0.460831
57	snp561	3	570	570	0.0337176109033	-0.150542536991	0.0707979063019	0.0671571070363	0.0	0.460831
879	snp8807	3	8790	8790	0.0341125085186	-0.150210541125	0.0707986128791	0.0670090035013	0.0	0.460831
812	snp7984	3	8120	8120	0.0343154728826	0.150041180622	0.0707989727206	0.0669334516894	0.0	0.460831
315	snp3167	3	3150	3150	0.0356445284268	0.148952814558	0.07080127545	0.0664479310006	0.0	0.460831
626	snp6159	3	6260	6260	0.0357419976147	-0.148874365573	0.0708014407792	0.0664129348659	0.0	0.460831
8	csnp124	3	80	80	0.0369025086635	-0.147954042967	0.0708033738021	0.0660023784548	0.0	0.460831
314	snp3162	3	3140	3140	0.0376211429527	-0.147396412297	0.0708045391785	0.0657536191116	0.0	0.460831
974	snp9621	3	9740	9740	0.0380711697678	0.14705180169	0.0708052571608	0.0655998881338	0.0	0.460831
384	snp3804	3	3840	3840	0.0390292945009	-0.146329481162	0.0708067566098	0.0652776605561	0.0	0.460831
59	snp587	3	590	590	0.0392799499337	-0.146142999022	0.0708071425197	0.0651944707727	0.0	0.460831
101	snp1148	3	1010	1010	0.0395289224215	-0.145958765057	0.0708075232918	0.0651122839015	0.0	0.460831
562	snp5466	3	5620	5620	0.0396363050663	-0.145879607797	0.0708076867447	0.0650769718053	0.0	0.460831
878	snp8804	3	8780	8780	0.0399592153841	-0.145642663978	0.0708081754811	0.0649712710396	0.0	0.460831
369	snp3703	3	3690	3690	0.0400133239488	0.145603119214	0.0708082569711	0.064953630099	0.0	0.460831
418	snp4109	3	4180	4180	0.0401647841568	-0.145492666213	0.0708084844642	0.0649043569555	0.0	0.460831
196	snp2065	3	1960	1960	0.0406646683409	0.145130609267	0.0708092289547	0.0647428431566	0.0	0.460831
205	snp2152	3	2050	2050	0.0407957355938	0.145036303318	0.0708094225684	0.0647007732219	0.0	0.460831
20	csnp228	3	200	200	0.0418100622919	0.144315013514	0.0708108992237	0.0643790054507	0.0	0.460831
