sid_index	SNP	Chr	GenDist	ChrPos	PValue	SnpWeight	SnpWeightSE	SnpFractVarExpl	Mixing	Nullh2
4	csnp45	9	40	40	0.00357943472715	-0.207766378339	0.0711535701154	0.0920377567311	0.0	0.470872
562	snp5649	9	5620	5620	0.00361870336469	-0.207524282177	0.0711542780297	0.0919305113344	0.0	0.470872
1029	snp10357	9	10290	10290	0.00376490608823	0.206643413184	0.0711568467579	0.0915402980249	0.0	0.470872
188	snp1977	9	1880	1880	0.0039101124769	0.205798754032	0.0711592995449	0.0911661251959	0.0	0.470872
779	snp7975	9	7790	7790	0.00391931878842	0.205746165658	0.0711594519201	0.091142829242	0.0	0.470872
670	snp6604	9	6700	6700	0.00422495480729	-0.204060917772	0.0711643141477	0.0903962867255	0.0	0.470872
818	snp8353	9	8180	8180	0.00426521175611	-0.203847239396	0.071164927766	0.0903016300321	0.0	0.470872
153	snp1598	9	1530	1530	0.00462896798354	0.201995149063	0.0711702192425	0.0894811785184	0.0	0.470872
649	snp6428	9	6490	6490	0.00466121934508	0.201837359179	0.0711706678022	0.0894112796876	0.0	0.470872
2	csnp23	9	20	20	0.00480521652611	0.201144676082	0.0711726327576	0.0891044302405	0.0	0.470872
1018	snp10273	9	10180	10180	0.00488156259774	0.20078499599	0.0711736503873	0.0889450967182	0.0	0.470872
806	snp8256	9	8060	8060	0.00516498438301	0.199492728608	0.0711772914061	0.0883726393656	0.0	0.470872
77	snp904	9	770	770	0.00530978791688	-0.198857012294	0.0711790738689	0.0880910254493	0.0	0.470872
143	snp1503	9	1430	1430	0.00533355912392	0.198754149463	0.0711793617434	0.0880454585763	0.0	0.470872
879	snp8893	9	8790	8790	0.00533418002358	0.198751468249	0.0711793692451	0.0880442708338	0.0	0.470872
14	csnp136	9	140	140	0.00538986769584	0.198512130635	0.0711800384715	0.0879382474376	0.0	0.470872
738	snp7521	9	7380	7380	0.00540107641459	-0.198464226868	0.0711801723205	0.0879170267024	0.0	0.470872
395	snp4051	9	3950	3950	0.00543344128308	-0.198326407338	0.0711805572236	0.0878559744742	0.0	0.470872
674	snp6641	9	6740	6740	0.00557660311803	0.197725519489	0.0711822322379	0.087589789107	0.0	0.470872
324	snp3436	9	3240	3240	0.00568094155684	0.197296278322	0.0711834256396	0.0873996409492	0.0	0.470872
911	snp9237	9	9110	9110	0.00568334314567	-0.197286482217	0.0711834528448	0.0873953014041	0.0	0.470872
274	snp3013	9	2740	2740	0.00578985385852	0.196855728995	0.0711846477632	0.0872044834259	0.0	0.470872
130	snp1383	9	1300	1300	0.00582121292018	-0.196730265396	0.0711849953069	0.0871489047119	0.0	0.470872
602	snp6073	9	6020	6020	0.0061356688131	-0.195504720682	0.0711883784173	0.0866060046181	0.0	0.470872
741	snp7529	9	7410	7410	0.00619358050948	-0.195285201323	0.07118898215	0.0865087604464	0.0	0.470872
527	snp5315	9	5270	5270	0.00624040932221	-0.195109037931	0.0711894661488	0.0864307223947	0.0	0.470872
586	snp5950	9	5860	5860	0.00628716601449	-0.19493432746	0.0711899457211	0.0863533279672	0.0	0.470872
320	snp3398	9	3200	3200	0.00628764275058	-0.194932552116	0.0711899505921	0.0863525415134	0.0	0.470872
468	snp4755	9	4680	4680	0.00636454838501	0.19464773066	0.0711907314789	0.0862263693767	0.0	0.470872
391	snp4011	9	3910	3910	0.00637587314815	0.194606050714	0.0711908456551	0.0862079057122	0.0	0.470872
573	snp5720	9	5730	5730	0.00647299933609	0.194251291244	0.0711918164705	0.0860507519608	0.0	0.470872
293	snp3126	9	2930	2930	0.0066624735431	-0.193572772995	0.0711936682959	0.0857501773533	0.0	0.470872
338	snp3538	9	3380	3380	0.00669740314788	-0.193449583081	0.071194003808	0.0856956058515	0.0	0.470872
66	snp814	9	660	660	0.00673630420131	-0.193313063569	0.0711943753725	0.0856351295138	0.0	0.470872
43	snp578	9	430	430	0.00685842481581	0.192889042421	0.0711955277438	0.0854472937557	0.0	0.470872
528	snp5319	9	5280	5280	0.00690724431604	0.192721426772	0.0711959825734	0.0853730422405	0.0	0.470872
343	snp3579	9	3430	3430	0.00695137364751	0.192570826168	0.0711963908925	0.0853063281655	0.0	0.470872
476	snp4856	9	4760	4760	0.00764773066924	0.190301231214	0.0712025054476	0.0843009276292	0.0	0.470872
105	snp1114	9	1050	1050	0.00777987375294	-0.189891572204	0.0712036013383	0.0841194541076	0.0	0.470872
304	snp3212	9	3040	3040	0.00845890733957	0.18787982028	0.0712089485169	0.0832282746218	0.0	0.470872
136	snp1440	9	1360	1360	0.00858650779001	-0.187517979182	0.0712099041949	0.0830679838028	0.0	0.470872
536	snp5368	9	5360	5360	0.00870823657769	0.187177234794	0.0712108024572	0.0829170385473	0.0	0.470872
525	snp5298	9	5250	5250	0.00882256139264	0.186861064285	0.0712116344671	0.082776979195	0.0	0.470872
940	snp9499	9	9400	9400	0.00912594963256	-0.186039412284	0.0712137900404	0.0824129982293	0.0	0.470872
828	snp8458	9	8280	8280	0.00975122773362	0.184420070757	0.0712180103243	0.0816956513579	0.0	0.470872
657	snp6501	9	6570	6570	0.0100237713237	0.183743010701	0.0712197638482	0.0813957227109	0.0	0.470872
689	snp6898	9	6890	6890	0.0100270518445	0.183734961368	0.0712197846562	0.0813921569627	0.0	0.470872
232	snp2593	9	2320	2320	0.0101258609833	0.183493606606	0.0712204081459	0.0812852399966	0.0	0.470872
580	snp5857	9	5800	5800	0.0101932656131	-0.183330160226	0.0712208299069	0.0812128354129	0.0	0.470872
607	snp6103	9	6070	6070	0.010392187505	-0.182853343498	0.0712220581348	0.081001611911	0.0	0.470872
576	snp5794	9	5760	5760	0.0105643249482	0.182447229926	0.0712231017001	0.0808217089714	0.0	0.470872
928	snp9379	9	9280	9280	0.0109107987182	0.181647325089	0.0712251503363	0.0804673617119	0.0	0.470872
23	csnp335	9	230	230	0.0110576659966	0.18131503893	0.0712259986907	0.0803201633398	0.0	0.470872
249	snp2802	9	2490	2490	0.0111702348417	0.181062992816	0.0712266411429	0.0802085102462	0.0	0.470872
426	snp4361	9	4260	4260	0.0115090766739	-0.180317676393	0.0712285356526	0.0798783449316	0.0	0.470872
422	snp4311	9	4220	4220	0.0115433832149	-0.180243303976	0.0712287242673	0.0798453989351	0.0	0.470872
954	snp9619	9	9540	9540	0.0116059968158	-0.180108068765	0.0712290670345	0.0797854915259	0.0	0.470872
597	snp6029	9	5970	5970	0.0117739014992	-0.1797485868	0.0712299769186	0.0796262457716	0.0	0.470872
203	snp2192	9	2030	2030	0.0124964094763	-0.178251704028	0.0712337460071	0.0789631465082	0.0	0.470872
889	snp9006	9	8890	8890	0.0126254892463	0.177992375011	0.0712343957634	0.0788482671844	0.0	0.470872
124	snp1321	9	1240	1240	0.0126337065121	0.177975945501	0.0712344368959	0.0788409891292	0.0	0.470872
647	snp6416	9	6470	6470	0.0126995441531	-0.17784465039	0.0712347654661	0.0787828271318	0.0	0.470872
421	snp4310	9	4210	4210	0.0128158030422	0.177614265936	0.0712353414207	0.0786807698669	0.0	0.470872
35	csnp477	9	350	350	0.0129723686521	0.177306908181	0.0712361086368	0.078544614448	0.0	0.470872
590	snp5989	9	5900	5900	0.0130361910543	0.177182556208	0.0712364186601	0.0784895281694	0.0	0.470872
11	csnp92	9	110	110	0.0131457377421	-0.176970362709	0.0712369471768	0.0783955292568	0.0	0.470872
579	snp5836	9	5790	5790	0.0131839573075	0.176896698161	0.0712371305062	0.0783628968364	0.0	0.470872
1	csnp13	9	10	10	0.01336499689	0.176550302646	0.0712379915535	0.0782094482063	0.0	0.470872
822	snp8388	9	8220	8220	0.0135083919904	-0.176278861685	0.0712386650969	0.0780892034522	0.0	0.470872
402	snp4115	9	4020	4020	0.0135131838129	-0.176269834942	0.0712386874776	0.0780852047241	0.0	0.470872
638	snp6340	9	6380	6380	0.0136193501767	-0.176070561621	0.0712391812578	0.0779969292794	0.0	0.470872
870	snp8834	9	8700	8700	0.0139960669836	0.1753743499	0.0712409019924	0.0776885166986	0.0	0.470872
622	snp6213	9	6220	6220	0.0143102452021	-0.174806235416	0.0712423010439	0.0774368494987	0.0	0.470872
534	snp5360	9	5340	5340	0.0144607180185	0.174538023904	0.0712429599607	0.0773180353475	0.0	0.470872
128	snp1367	9	1280	1280	0.0144746605205	0.174513296557	0.0712430206572	0.0773070814599	0.0	0.470872
435	snp4484	9	4350	4350	0.0145783249399	0.17433010012	0.0712434700678	0.0772259278619	0.0	0.470872
415	snp4242	9	4150	4150	0.0149354902058	0.173707574931	0.0712449936747	0.0769501574394	0.0	0.470872
996	snp10078	9	9960	9960	0.014966736047	-0.173653739721	0.0712451251768	0.0769263091539	0.0	0.470872
566	snp5682	9	5660	5660	0.0152969327264	-0.173090787005	0.0712464978326	0.0766769285491	0.0	0.470872
169	snp1712	9	1690	1690	0.0153886773888	0.172936268657	0.0712468738128	0.076608478965	0.0	0.470872
960	snp9688	9	9600	9600	0.0154929493719	0.172761631491	0.0712472983402	0.0765311170113	0.0	0.470872
797	snp8176	9	7970	7970	0.0155585460306	0.172652297187	0.0712475639026	0.0764826833609	0.0	0.470872
369	snp3864	9	3690	3690	0.0155626370616	-0.17264549182	0.0712475804266	0.0764796686734	0.0	0.470872
63	snp789	9	630	630	0.0157066602628	0.172406907324	0.071248159315	0.0763739788982	0.0	0.470872
113	snp1251	9	1130	1130	0.0157806902644	-0.172285018289	0.0712484547491	0.0763199836683	0.0	0.470872
478	snp4878	9	4780	4780	0.0160054023898	0.171918084771	0.0712493428524	0.0761574369749	0.0	0.470872
339	snp3541	9	3390	3390	0.016011350596	0.171908433512	0.071249366186	0.0761531615949	0.0	0.470872
305	snp3214	9	3050	3050	0.0161972468854	0.171608382354	0.0712500909549	0.0760202429015	0.0	0.470872
458	snp4678	9	4580	4580	0.0163772384824	0.171320727626	0.0712507845848	0.0758928156629	0.0	0.470872
558	snp5618	9	5580	5580	0.0165681743326	0.171018597894	0.0712515118584	0.0757589761889	0.0	0.470872
120	snp1282	9	1200	1200	0.016999976037	0.170346433309	0.0712531252327	0.0754612161708	0.0	0.470872
158	snp1623	9	1580	1580	0.0174769331958	-0.169621147558	0.0712548589445	0.0751399241791	0.0	0.470872
899	snp9126	9	8990	8990	0.0175934068101	0.169446667417	0.071255274909	0.0750626317855	0.0	0.470872
869	snp8821	9	8690	8690	0.017694311012	0.169296326042	0.0712556329809	0.0749960325451	0.0	0.470872
816	snp8326	9	8160	8160	0.0177549106487	-0.169206396329	0.071255847016	0.0749561948724	0.0	0.470872
108	snp1139	9	1080	1080	0.0184692582567	-0.168166059218	0.0712583147318	0.0744953392963	0.0	0.470872
342	snp3571	9	3420	3420	0.0191076067353	-0.167265741592	0.0712604379637	0.0740965104999	0.0	0.470872
985	snp9979	9	9850	9850	0.0198626888589	0.166234073411	0.0712628568711	0.0736394951451	0.0	0.470872
701	snp7080	9	7010	7010	0.0201420103802	-0.165861088971	0.071263727688	0.0734742679728	0.0	0.470872
239	snp2655	9	2390	2390	0.020338808002	0.165600997666	0.0712643337664	0.0733590509662	0.0	0.470872
959	snp9676	9	9590	9590	0.0205958124455	-0.165264616648	0.0712651162008	0.0732100386256	0.0	0.470872
1006	snp10185	9	10060	10060	0.0210073758301	0.164733476513	0.0712663483953	0.0729747505731	0.0	0.470872
605	snp6093	9	6050	6050	0.0228654215914	0.162442753715	0.0712716169705	0.0719599906813	0.0	0.470872
97	snp1025	9	970	970	0.0230958926401	-0.162169988301	0.0712722393795	0.0718391592116	0.0	0.470872
455	snp4648	9	4550	4550	0.0232089256761	-0.162037073955	0.0712725422887	0.071780279915	0.0	0.470872
40	snp533	9	400	400	0.0232093233136	0.162036607369	0.0712725433516	0.0717800732236	0.0	0.470872
861	snp8735	9	8610	8610	0.0232695792932	0.161965983224	0.0712727042006	0.0717487876615	0.0	0.470872
521	snp5255	9	5210	5210	0.0232942373471	-0.161937127997	0.0712727698991	0.0717360051777	0.0	0.470872
533	snp5341	9	5330	5330	0.0234203827948	-0.16178992356	0.0712731048759	0.0716707955597	0.0	0.470872
316	snp3372	9	3160	3160	0.0236988959249	0.16146733267	0.0712738378893	0.0715278920636	0.0	0.470872
39	snp525	9	390	390	0.0238882359067	0.16124989781	0.0712743311303	0.0714315712973	0.0	0.470872
700	snp7073	9	7000	7000	0.0240550306986	0.161059586518	0.0712747622944	0.0713472659131	0.0	0.470872
867	snp8818	9	8670	8670	0.0246582150828	-0.160380759563	0.0712762960582	0.0710465545531	0.0	0.470872
969	snp9750	9	9690	9690	0.0246993783013	-0.160334959871	0.0712763993051	0.0710262658955	0.0	0.470872
358	snp3705	9	3580	3580	0.025459970458	0.159500354441	0.0712782755763	0.0706565467325	0.0	0.470872
349	snp3610	9	3490	3490	0.0260739470283	-0.158842202349	0.0712797482236	0.0703649940635	0.0	0.470872
650	snp6436	9	6500	6500	0.026426659249	-0.158470139613	0.0712805780246	0.0702001751939	0.0	0.470872
1024	snp10308	9	10240	10240	0.0266553893018	-0.158231144518	0.071281110017	0.0700943035292	0.0	0.470872
808	snp8266	9	8080	8080	0.0267815447689	-0.1581000832	0.071281401411	0.070036245099	0.0	0.470872
260	snp2878	9	2600	2600	0.0268882982127	0.157989593559	0.0712816468787	0.0699872996502	0.0	0.470872
522	snp5259	9	5220	5220	0.0270982631566	-0.157773379017	0.0712821267297	0.0698915194688	0.0	0.470872
599	snp6036	9	5990	5990	0.0274161973885	0.157448713906	0.0712828460278	0.0697476971201	0.0	0.470872
632	snp6288	9	6320	6320	0.0274685995172	0.157395514085	0.0712829637504	0.069724130303	0.0	0.470872
898	snp9121	9	8980	8980	0.0278022584646	-0.157058811559	0.0712837078917	0.0695749755387	0.0	0.470872
139	snp1469	9	1390	1390	0.0279700673557	0.156890784974	0.0712840786458	0.0695005419849	0.0	0.470872
216	snp2345	9	2160	2160	0.0280573349894	-0.156803746826	0.0712842705405	0.0694619852369	0.0	0.470872
412	snp4229	9	4120	4120	0.0282278117277	0.15663438836	0.0712846436217	0.0693869616772	0.0	0.470872
807	snp8258	9	8070	8070	0.02828520697	-0.156577567622	0.0712847687018	0.0693617908421	0.0	0.470872
698	snp7050	9	6980	6980	0.0295746124897	-0.155326493992	0.071287511149	0.0688075817762	0.0	0.470872
993	snp10038	9	9930	9930	0.0300526601482	0.154874546623	0.0712884964164	0.0686073750712	0.0	0.470872
118	snp1280	9	1180	1180	0.0306045104433	0.154360434621	0.0712896136988	0.0683796302563	0.0	0.470872
78	snp911	9	780	780	0.0310093698674	0.153988293543	0.0712904201174	0.0682147766828	0.0	0.470872
865	snp8785	9	8650	8650	0.0317818209589	-0.153289670529	0.0712919287309	0.0679052959308	0.0	0.470872
652	snp6466	9	6520	6520	0.0319689179397	-0.153122645422	0.0712922883858	0.0678313060181	0.0	0.470872
46	snp590	9	460	460	0.0321405568662	0.152970154248	0.0712926164008	0.0677637544454	0.0	0.470872
184	snp1911	9	1840	1840	0.0322612606463	0.152863332788	0.0712928459828	0.0677164339522	0.0	0.470872
115	snp1268	9	1150	1150	0.0324614094959	-0.152686954594	0.0712932247042	0.0676383007458	0.0	0.470872
33	csnp431	9	330	330	0.0328335930417	-0.152361431802	0.0712939225175	0.0674940984557	0.0	0.470872
198	snp2095	9	1980	1980	0.0329212749574	0.152285202028	0.0712940857127	0.0674603296742	0.0	0.470872
474	snp4843	9	4740	4740	0.034314196337	0.15109689567	0.071296619071	0.06693392568	0.0	0.470872
300	snp3188	9	3000	3000	0.0343910623912	0.151032527749	0.0712967557282	0.0669054115424	0.0	0.470872
763	snp7793	9	7630	7630	0.0348293803663	-0.150667806461	0.0712975289503	0.0667438448374	0.0	0.470872
215	snp2317	9	2150	2150	0.0349836527747	-0.150540368439	0.0712977986807	0.0666873914798	0.0	0.470872
112	snp1248	9	1120	1120	0.035225411939	-0.150341621567	0.0712982188832	0.0665993492448	0.0	0.470872
429	snp4384	9	4290	4290	0.0356130679654	-0.150025347962	0.0712988864179	0.0664592442223	0.0	0.470872
1022	snp10301	9	10220	10220	0.0359357986073	0.149764273629	0.0712994363839	0.0663435917469	0.0	0.470872
146	snp1529	9	1460	1460	0.0362124649118	0.149542047712	0.0712999037557	0.0662451486058	0.0	0.470872
881	snp8915	9	8810	8810	0.0368872134401	0.149006070038	0.0713010281228	0.0660077175876	0.0	0.470872
736	snp7473	9	7360	7360	0.0371386449867	0.148808479849	0.071301441602	0.0659201877482	0.0	0.470872
50	snp663	9	500	500	0.0381225303575	-0.148046049986	0.0713030319051	0.0655824414061	0.0	0.470872
183	snp1910	9	1830	1830	0.0383990262031	0.147834798309	0.0713034710897	0.0654888597084	0.0	0.470872
148	snp1548	9	1480	1480	0.0385763722556	0.147699978914	0.0713037510452	0.0654291365003	0.0	0.470872
668	snp6589	9	6680	6680	0.038742295409	0.147574318651	0.0713040117505	0.0653734706662	0.0	0.470872
69	snp827	9	690	690	0.0389536163311	0.147414936206	0.0713043420981	0.0653028663516	0.0	0.470872
510	snp5159	9	5100	5100	0.0389721359668	-0.147401003308	0.0713043709594	0.0652966942622	0.0	0.470872
672	snp6620	9	6720	6720	0.0396838391355	0.146869773335	0.071305469332	0.0650613664126	0.0	0.470872
