sid_index	SNP	Chr	GenDist	ChrPos	PValue	SnpWeight	SnpWeightSE	SnpFractVarExpl	Mixing	Nullh2
14	csnp158	8	140	140	0.000735477921855	0.243374518875	0.0718655620638	0.106587894312	0.0	0.482879
441	snp4538	8	4410	4410	0.000772315620548	-0.242408980948	0.0718688318613	0.106165028948	0.0	0.482879
225	snp2329	8	2250	2250	0.000829094073235	0.24100132164	0.0718735753514	0.105548532849	0.0	0.482879
879	snp8767	8	8790	8790	0.000837308764858	0.240805103729	0.0718742343424	0.105462597583	0.0	0.482879
485	snp4913	8	4850	4850	0.000855757311334	0.240370856552	0.0718756908165	0.105272415421	0.0	0.482879
596	snp6016	8	5960	5960	0.000878415327541	-0.239849233809	0.0718774368356	0.105043966403	0.0	0.482879
708	snp7163	8	7080	7080	0.000931960971421	-0.238664385232	0.0718813886096	0.104525052116	0.0	0.482879
812	snp8143	8	8120	8120	0.000987075293921	0.237508863058	0.0718852235154	0.104018981571	0.0	0.482879
926	snp9103	8	9260	9260	0.00108097509245	0.235670989815	0.0718912842229	0.103214069702	0.0	0.482879
857	snp8567	8	8570	8570	0.00114408209513	-0.234516973011	0.0718950654733	0.102708658446	0.0	0.482879
4	csnp43	8	40	40	0.0011649202484	0.234148797652	0.0718962678892	0.102547412986	0.0	0.482879
637	snp6477	8	6370	6370	0.00122853239564	0.233061314685	0.0718998083282	0.102071140778	0.0	0.482879
18	csnp219	8	180	180	0.00129780163541	-0.231934664015	0.0719034587175	0.101577714749	0.0	0.482879
433	snp4475	8	4330	4330	0.00139709633841	0.230412703084	0.0719083615468	0.100911159303	0.0	0.482879
518	snp5193	8	5180	5180	0.00140579203296	-0.230284205826	0.0719087739936	0.10085488286	0.0	0.482879
80	snp772	8	800	800	0.00150062643342	-0.228928418199	0.0719131115983	0.100261104395	0.0	0.482879
1012	snp10042	8	10120	10120	0.0015177800699	-0.228691639778	0.0719138664754	0.100157405317	0.0	0.482879
751	snp7520	8	7510	7510	0.00168780057746	-0.226469250642	0.0719209132534	0.0991840915144	0.0	0.482879
648	snp6593	8	6480	6480	0.00173140609218	-0.22593249406	0.0719226047877	0.0989490145061	0.0	0.482879
473	snp4797	8	4730	4730	0.00175443492803	-0.225654012867	0.0719234807961	0.0988270513517	0.0	0.482879
810	snp8131	8	8100	8100	0.00194953628424	-0.223420733038	0.0719304664883	0.09784896788	0.0	0.482879
25	csnp277	8	250	250	0.00195497492995	-0.223361465279	0.0719306509221	0.0978230110721	0.0	0.482879
397	snp4047	8	3970	3970	0.00200372164591	-0.222836892397	0.0719322811726	0.0975932700164	0.0	0.482879
108	snp1020	8	1080	1080	0.00207657516857	-0.222074300485	0.0719346442287	0.0972592865469	0.0	0.482879
934	snp9197	8	9340	9340	0.00209531577314	0.221882099468	0.0719352385148	0.0971751105134	0.0	0.482879
700	snp7100	8	7000	7000	0.00227367094583	-0.220127760601	0.0719406389271	0.0964067832184	0.0	0.482879
466	snp4729	8	4660	4660	0.00237875984646	0.219152182428	0.0719436233448	0.0959795206452	0.0	0.482879
1049	snp10459	8	10490	10490	0.00250038035937	0.218071152845	0.0719469147256	0.0955060747501	0.0	0.482879
233	snp2377	8	2330	2330	0.00251043143186	-0.217983976494	0.0719471794333	0.0954678951425	0.0	0.482879
443	snp4576	8	4430	4430	0.00252742881704	-0.217837275249	0.071947624645	0.0954036461123	0.0	0.482879
733	snp7382	8	7330	7330	0.00257759432676	-0.217409500605	0.0719489211366	0.0952162986496	0.0	0.482879
847	snp8478	8	8470	8470	0.00262975546693	0.216972695344	0.0719502423442	0.0950249961534	0.0	0.482879
660	snp6669	8	6600	6600	0.00267985758729	0.216560516104	0.0719514866065	0.0948444788277	0.0	0.482879
689	snp6954	8	6890	6890	0.00270281987385	-0.216373955571	0.0719520489995	0.0947627730911	0.0	0.482879
805	snp8088	8	8050	8050	0.00270673876413	-0.216342260515	0.0719521444967	0.0947488919777	0.0	0.482879
450	snp4615	8	4500	4500	0.00279458179887	-0.215642573181	0.0719542490595	0.0944424580915	0.0	0.482879
128	snp1342	8	1280	1280	0.0028989874422	0.21483658689	0.0719566648291	0.094089469693	0.0	0.482879
1045	snp10423	8	10450	10450	0.00291669078608	-0.214702552196	0.071957065684	0.0940307680843	0.0	0.482879
52	snp522	8	520	520	0.00293232954697	-0.214584764091	0.0719574177422	0.0939791818045	0.0	0.482879
267	snp2688	8	2670	2670	0.00298226966998	0.214212419791	0.0719585293643	0.0938161105218	0.0	0.482879
187	snp1959	8	1870	1870	0.00300654951644	0.214033441602	0.0719590630049	0.0937377255359	0.0	0.482879
894	snp8855	8	8940	8940	0.00325628635633	0.212265191083	0.0719643110294	0.0929633055171	0.0	0.482879
586	snp5909	8	5860	5860	0.00351272360683	0.210573519432	0.0719692906709	0.0922224238508	0.0	0.482879
933	snp9181	8	9330	9330	0.00359551344281	-0.210051305849	0.0719708197526	0.0919937160697	0.0	0.482879
688	snp6928	8	6880	6880	0.0036712543179	-0.209583034173	0.071972187632	0.0917886325951	0.0	0.482879
69	snp626	8	690	690	0.00383084958299	0.208624372278	0.0719749783987	0.0913687786465	0.0	0.482879
154	snp1621	8	1540	1540	0.00388281558453	-0.208320035308	0.0719758616578	0.0912354917399	0.0	0.482879
23	csnp267	8	230	230	0.00400562446569	0.207615236464	0.0719779021614	0.0909268192253	0.0	0.482879
264	snp2651	8	2640	2640	0.00406495764028	0.207281716721	0.071978865323	0.0907807514805	0.0	0.482879
481	snp4867	8	4810	4810	0.00408286772007	-0.207181908591	0.0719791532523	0.09073703968	0.0	0.482879
632	snp6409	8	6320	6320	0.00418407761851	-0.206625238379	0.0719807565858	0.0904932413317	0.0	0.482879
384	snp3908	8	3840	3840	0.00421322840591	-0.206467167303	0.0719812110726	0.0904240127893	0.0	0.482879
37	csnp386	8	370	370	0.00449317421971	0.204997598074	0.0719854196016	0.0897804027254	0.0	0.482879
638	snp6488	8	6380	6380	0.00449358409198	-0.204995507918	0.0719854255658	0.0897794873244	0.0	0.482879
297	snp2959	8	2970	2970	0.0046381471394	-0.204268845994	0.0719874953495	0.0894612396921	0.0	0.482879
282	snp2837	8	2820	2820	0.00485324250193	-0.203224674501	0.0719904565377	0.0890039361039	0.0	0.482879
494	snp5001	8	4940	4940	0.00499465043585	-0.20256076539	0.0719923313766	0.0887131715883	0.0	0.482879
551	snp5566	8	5510	5510	0.00499676663916	-0.202550959386	0.0719923590218	0.0887088769672	0.0	0.482879
917	snp9047	8	9170	9170	0.00504378148727	-0.202334064593	0.0719929701497	0.0886138860891	0.0	0.482879
537	snp5422	8	5370	5370	0.00506551165701	0.202234432354	0.0719932506546	0.0885702513213	0.0	0.482879
671	snp6727	8	6710	6710	0.00511108050559	-0.202026747038	0.0719938349248	0.0884792938102	0.0	0.482879
47	csnp460	8	470	470	0.00520397133127	0.201608510743	0.071995009691	0.0882961237472	0.0	0.482879
435	snp4480	8	4350	4350	0.00521633230682	0.201553364784	0.071995164405	0.088271972116	0.0	0.482879
78	snp742	8	780	780	0.0052630002326	0.201346222545	0.0719957451693	0.0881812524496	0.0	0.482879
506	snp5101	8	5060	5060	0.00530084788623	0.201179443435	0.0719962123301	0.0881082101518	0.0	0.482879
468	snp4747	8	4680	4680	0.00549853123271	0.200325404432	0.0719985984437	0.0877341766687	0.0	0.482879
114	snp1093	8	1140	1140	0.00556383474617	0.200049353983	0.0719993675179	0.0876132780792	0.0	0.482879
60	snp576	8	600	600	0.00568502205485	-0.199544718297	0.0720007706661	0.0873922686839	0.0	0.482879
884	snp8796	8	8840	8840	0.00573805599033	0.199326921696	0.0720013751501	0.0872968828514	0.0	0.482879
16	csnp170	8	160	160	0.00594456390251	-0.198495759571	0.0720036758873	0.0869328684873	0.0	0.482879
991	snp9742	8	9910	9910	0.00641467870603	0.196696483579	0.0720086232764	0.0861448606049	0.0	0.482879
320	snp3327	8	3200	3200	0.00660397277329	0.196005303868	0.0720105117161	0.0858421527028	0.0	0.482879
145	snp1510	8	1450	1450	0.00694758430139	-0.194794890063	0.0720138026737	0.0853120419119	0.0	0.482879
150	snp1584	8	1500	1500	0.00705338060378	-0.19443301931	0.0720147825657	0.0851535576067	0.0	0.482879
28	csnp312	8	280	280	0.00708814961457	0.194315155914	0.0720151013259	0.0851019383521	0.0	0.482879
478	snp4823	8	4780	4780	0.00765539090898	0.192461995669	0.0720200875827	0.084290331413	0.0	0.482879
705	snp7137	8	7050	7050	0.0076853538599	0.192367566472	0.0720203403726	0.084248975361	0.0	0.482879
655	snp6639	8	6550	6550	0.00775090382316	-0.192162127079	0.0720208899087	0.0841590014706	0.0	0.482879
552	snp5568	8	5520	5520	0.00792107822249	0.191635953167	0.0720222946905	0.0839285592305	0.0	0.482879
764	snp7668	8	7640	7640	0.00793316011278	0.191598981907	0.0720223932507	0.0839123673596	0.0	0.482879
757	snp7593	8	7570	7570	0.00794952257576	0.191548992044	0.0720225264862	0.0838904738835	0.0	0.482879
971	snp9569	8	9710	9710	0.00796285147775	0.191508338138	0.0720226348132	0.0838726691674	0.0	0.482879
754	snp7557	8	7540	7540	0.00798086810732	0.191453483002	0.0720227809444	0.0838486449045	0.0	0.482879
58	snp569	8	580	580	0.00799589064952	0.191407828536	0.0720229025333	0.0838286501513	0.0	0.482879
566	snp5663	8	5660	5660	0.00893925830532	0.188683878811	0.0720301042264	0.0826356737181	0.0	0.482879
313	snp3146	8	3130	3130	0.00949814169372	-0.187188873749	0.0720340126097	0.0819809238196	0.0	0.482879
667	snp6704	8	6670	6670	0.00988339948122	0.18620329241	0.0720365720901	0.0815492802769	0.0	0.482879
591	snp5937	8	5910	5910	0.0099197226178	-0.186112141608	0.0720368081147	0.0815093600252	0.0	0.482879
690	snp6967	8	6900	6900	0.0103217649105	0.185122584921	0.0720393629716	0.0810759754453	0.0	0.482879
508	snp5124	8	5080	5080	0.0104780494024	-0.184747145025	0.072040328702	0.0809115484208	0.0	0.482879
29	csnp321	8	290	290	0.0105449487598	-0.184587952349	0.0720407375917	0.0808418286646	0.0	0.482879
944	snp9301	8	9440	9440	0.0114785532671	-0.18245510645	0.0720461816328	0.0799077310677	0.0	0.482879
916	snp9040	8	9160	9160	0.0118466809489	0.181656200806	0.0720482044287	0.0795578436977	0.0	0.482879
99	snp945	8	990	990	0.0120921303019	-0.181135659089	0.0720495176122	0.0793298681243	0.0	0.482879
349	snp3563	8	3490	3490	0.0122394684168	-0.18082766317	0.0720502928154	0.0791949787503	0.0	0.482879
730	snp7366	8	7300	7300	0.0125641190888	-0.180160423773	0.072051967655	0.0789027557077	0.0	0.482879
326	snp3375	8	3260	3260	0.0128410356913	0.179603228969	0.0720533614977	0.0786587276103	0.0	0.482879
1030	snp10210	8	10300	10300	0.0128428040449	-0.179599705051	0.0720533702991	0.078657184281	0.0	0.482879
694	snp7025	8	6940	6940	0.012874762086	0.17953609386	0.0720535291453	0.0786293252309	0.0	0.482879
896	snp8889	8	8960	8960	0.0128843603569	-0.179517016129	0.0720535767741	0.0786209699798	0.0	0.482879
159	snp1684	8	1590	1590	0.0129583286073	0.179370414963	0.0720539426034	0.0785567647804	0.0	0.482879
755	snp7567	8	7550	7550	0.0130377105583	0.179213904138	0.0720543328294	0.0784882195632	0.0	0.482879
411	snp4239	8	4110	4110	0.013377530153	-0.178553278525	0.0720559761803	0.0781988930825	0.0	0.482879
314	snp3169	8	3140	3140	0.0134287980313	0.178454900321	0.0720562203804	0.0781558075298	0.0	0.482879
782	snp7828	8	7820	7820	0.0134590692164	-0.178396968291	0.0720563641193	0.0781304357156	0.0	0.482879
419	snp4315	8	4190	4190	0.0134683904898	0.178379152686	0.0720564083133	0.0781226332232	0.0	0.482879
839	snp8380	8	8390	8390	0.0140581045164	0.177273562648	0.0720591421896	0.0776384308728	0.0	0.482879
189	snp1968	8	1890	1890	0.0143449761383	0.176750447929	0.0720604297753	0.0774093284316	0.0	0.482879
223	snp2299	8	2230	2230	0.0149083552206	0.175749383092	0.0720628831074	0.076970903762	0.0	0.482879
336	snp3443	8	3360	3360	0.0149407082772	-0.175692911852	0.0720630210851	0.0769461717128	0.0	0.482879
400	snp4081	8	4000	4000	0.0151022185194	-0.175412599422	0.0720637053195	0.0768234065531	0.0	0.482879
993	snp9768	8	9930	9930	0.0152250135064	-0.175201238778	0.0720642205179	0.0767308394016	0.0	0.482879
347	snp3549	8	3470	3470	0.0153480531934	0.174990954865	0.0720647324717	0.0766387438131	0.0	0.482879
814	snp8154	8	8140	8140	0.0153777250997	0.174940465217	0.0720648553009	0.076616631452	0.0	0.482879
135	snp1421	8	1350	1350	0.0157914640119	0.174245222624	0.0720665430335	0.0763121441771	0.0	0.482879
927	snp9119	8	9270	9270	0.0161968528274	0.173579358027	0.0720681531123	0.0760205232399	0.0	0.482879
892	snp8851	8	8920	8920	0.0176897396351	0.171246988404	0.072073743952	0.0749990425688	0.0	0.482879
116	snp1113	8	1160	1160	0.0176902427471	-0.171246231922	0.072073745753	0.0749987112613	0.0	0.482879
381	snp3874	8	3810	3810	0.0177357356103	-0.171177906309	0.0720739083864	0.0749687874909	0.0	0.482879
155	snp1622	8	1550	1550	0.0178145626478	-0.171059878423	0.0720741891709	0.0749170961966	0.0	0.482879
415	snp4286	8	4150	4150	0.0191460969841	-0.169132160928	0.0720787475821	0.0740728362899	0.0	0.482879
750	snp7516	8	7500	7500	0.0193064676618	0.168907951648	0.0720792743903	0.0739746419712	0.0	0.482879
322	snp3338	8	3220	3220	0.019537520247	0.16858776467	0.0720800254919	0.0738344134218	0.0	0.482879
663	snp6689	8	6630	6630	0.0195692109921	-0.168544106329	0.0720801277956	0.0738152928882	0.0	0.482879
569	snp5686	8	5690	5690	0.0197202003105	-0.168336940807	0.0720806128791	0.0737245630251	0.0	0.482879
72	snp672	8	720	720	0.0197946211949	-0.16823533974	0.0720808505614	0.0736800659931	0.0	0.482879
739	snp7404	8	7390	7390	0.0203099565137	0.167540788314	0.0720824715088	0.0733758814207	0.0	0.482879
84	snp798	8	840	840	0.0209248558468	0.166731856851	0.0720843508978	0.0730216031597	0.0	0.482879
500	snp5065	8	5000	5000	0.0210597839541	-0.16655712468	0.0720847556518	0.0729450777523	0.0	0.482879
651	snp6609	8	6510	6510	0.0211497753332	-0.166441126304	0.0720850241177	0.072894275299	0.0	0.482879
296	snp2958	8	2960	2960	0.0220832477366	-0.165262543087	0.0720877411622	0.0723781049787	0.0	0.482879
611	snp6184	8	6110	6110	0.0221597710556	-0.165167857603	0.0720879586029	0.0723366366838	0.0	0.482879
64	snp599	8	640	640	0.0242747244192	0.162657014513	0.0720936789315	0.0712369920738	0.0	0.482879
1033	snp10303	8	10330	10330	0.0247204950764	0.162152119582	0.0720948185726	0.0710158691401	0.0	0.482879
831	snp8310	8	8310	8310	0.0251071675189	0.16172049968	0.0720957899951	0.0708268376152	0.0	0.482879
54	snp529	8	540	540	0.0251389515183	-0.161685277219	0.0720958691535	0.0708114116455	0.0	0.482879
401	snp4096	8	4010	4010	0.0251845211043	-0.161634844914	0.072095982464	0.0707893243978	0.0	0.482879
436	snp4493	8	4360	4360	0.0254162008102	0.161379655915	0.0720965552741	0.0706775622538	0.0	0.482879
152	snp1604	8	1520	1520	0.0254395133819	-0.161354089174	0.0720966126123	0.0706663650872	0.0	0.482879
629	snp6377	8	6290	6290	0.026033622607	-0.160709266489	0.0720980557304	0.0703839596302	0.0	0.482879
416	snp4291	8	4160	4160	0.0260757139908	-0.160664065764	0.0720981566722	0.0703641635967	0.0	0.482879
889	snp8806	8	8890	8890	0.0265690417548	-0.160138935837	0.072099327295	0.0701341785785	0.0	0.482879
619	snp6283	8	6190	6190	0.0267067098771	-0.159993894652	0.0720996499429	0.0700706565853	0.0	0.482879
1040	snp10404	8	10400	10400	0.0271959633278	-0.159483601046	0.0721007827691	0.0698471692573	0.0	0.482879
290	snp2943	8	2900	2900	0.0274917707279	0.159178897617	0.0721014574614	0.069713721857	0.0	0.482879
101	snp954	8	1010	1010	0.027572772639	0.159095952362	0.0721016408991	0.0696773952927	0.0	0.482879
231	snp2371	8	2310	2310	0.0275826580775	-0.159085844132	0.0721016632474	0.0696729683094	0.0	0.482879
719	snp7256	8	7190	7190	0.0277830792518	-0.158881575832	0.072102114559	0.0695835073087	0.0	0.482879
747	snp7504	8	7470	7470	0.0279364623697	0.158726103755	0.0721024576693	0.0695154170196	0.0	0.482879
574	snp5792	8	5740	5740	0.0285554528219	-0.15810605397	0.0721038226959	0.0692438610604	0.0	0.482879
251	snp2539	8	2510	2510	0.0285973477469	0.158064506473	0.0721039139699	0.0692256649889	0.0	0.482879
801	snp8060	8	8010	8010	0.0286426343857	0.15801965422	0.0721040124769	0.0692060215715	0.0	0.482879
221	snp2283	8	2210	2210	0.0287983301469	-0.15786591565	0.0721043499131	0.0691386904866	0.0	0.482879
533	snp5392	8	5330	5330	0.0291333649042	-0.157537500659	0.0721050696358	0.0689948584102	0.0	0.482879
798	snp8016	8	7980	7980	0.0303424569405	0.156378660685	0.0721075972058	0.0684873348071	0.0	0.482879
212	snp2169	8	2120	2120	0.0307528297796	-0.15599434534	0.0721084313039	0.0683190207061	0.0	0.482879
213	snp2180	8	2130	2130	0.0309109768326	-0.155847413282	0.0721087496528	0.0682546705896	0.0	0.482879
797	snp7986	8	7970	7970	0.0314974361454	-0.155308107107	0.0721099155517	0.0680184769657	0.0	0.482879
276	snp2784	8	2760	2760	0.0317096038633	0.155115115951	0.0721103317831	0.0679339548843	0.0	0.482879
685	snp6861	8	6850	6850	0.0319993089929	-0.154853373262	0.0721108954628	0.0678193224971	0.0	0.482879
393	snp3999	8	3930	3930	0.032025280626	-0.154830007616	0.0721109457357	0.0678090893179	0.0	0.482879
263	snp2647	8	2630	2630	0.0320971710867	0.154765415094	0.0721110846716	0.0677808004857	0.0	0.482879
875	snp8743	8	8750	8750	0.0324043043356	0.154490846961	0.0721116746068	0.0676605510888	0.0	0.482879
844	snp8445	8	8440	8440	0.0327429446923	-0.15419068085	0.0721123183375	0.0675290908446	0.0	0.482879
126	snp1266	8	1260	1260	0.0328862845272	-0.154064425461	0.0721125887268	0.067473796247	0.0	0.482879
182	snp1909	8	1820	1820	0.0332148977365	0.153776745049	0.0721132039936	0.0673478042182	0.0	0.482879
456	snp4654	8	4560	4560	0.0337616055875	0.153303480479	0.072114213659	0.0671405340647	0.0	0.482879
367	snp3711	8	3670	3670	0.0339897164901	0.153107946387	0.0721146299	0.0670548982828	0.0	0.482879
559	snp5612	8	5590	5590	0.0342822273796	-0.152858841883	0.0721151594053	0.0669458008941	0.0	0.482879
232	snp2375	8	2320	2320	0.0351393326965	-0.152139222949	0.0721166841881	0.0666306377978	0.0	0.482879
112	snp1083	8	1120	1120	0.0358871668211	-0.151523467316	0.0721179831596	0.066360962498	0.0	0.482879
348	snp3561	8	3480	3480	0.0367316508624	-0.150841130319	0.0721194164079	0.0660621273364	0.0	0.482879
873	snp8704	8	8730	8730	0.0371477568386	-0.150509815251	0.0721201099917	0.0659170251471	0.0	0.482879
281	snp2826	8	2810	2810	0.0372810654825	-0.150404338546	0.0721203304779	0.0658708307471	0.0	0.482879
665	snp6696	8	6650	6650	0.0376198056569	-0.150137754985	0.0721208870466	0.0657540782598	0.0	0.482879
334	snp3437	8	3340	3340	0.0376556315369	0.150109679943	0.0721209456035	0.0657417825617	0.0	0.482879
118	snp1131	8	1180	1180	0.0380246032114	0.149821846825	0.0721215453105	0.0656157236546	0.0	0.482879
766	snp7699	8	7660	7660	0.0385766531391	0.149395592652	0.0721224312974	0.0654290420947	0.0	0.482879
953	snp9423	8	9530	9530	0.0392818244613	0.148858574056	0.0721235439039	0.0651938503353	0.0	0.482879
837	snp8377	8	8370	8370	0.0395732056282	0.148639058824	0.0721239975417	0.0650977118137	0.0	0.482879
343	snp3515	8	3430	3430	0.0399096865786	0.148387264955	0.0721245170569	0.0649874365952	0.0	0.482879
835	snp8357	8	8350	8350	0.0400262348108	0.148300469433	0.0721246959332	0.0649494237747	0.0	0.482879
527	snp5287	8	5270	5270	0.0400963673744	-0.148248343593	0.0721248033085	0.0649265948294	0.0	0.482879
1037	snp10368	8	10370	10370	0.0408866832448	-0.147666217891	0.0721259998681	0.0646716480375	0.0	0.482879
12	csnp145	8	120	120	0.0416776360233	-0.147093078722	0.0721271733373	0.0644206369727	0.0	0.482879
10	csnp120	8	100	100	0.041847087668	-0.146971488519	0.0721274216969	0.0643673855321	0.0	0.482879
477	snp4818	8	4770	4770	0.042253687676	-0.14668142049	0.0721280133559	0.0642403478271	0.0	0.482879
863	snp8612	8	8630	8630	0.0422964278543	0.146651066833	0.0721280752012	0.0642270541904	0.0	0.482879
854	snp8521	8	8540	8540	0.0423346359539	-0.146623953739	0.072128130433	0.0642151797854	0.0	0.482879
760	snp7643	8	7600	7600	0.0429033146571	-0.146222833068	0.0721289463534	0.0640395056522	0.0	0.482879
625	snp6355	8	6250	6250	0.0438510107821	0.145564231824	0.072130281148	0.0637510657606	0.0	0.482879
455	snp4651	8	4550	4550	0.0439080720298	0.145524961593	0.0721303605463	0.0637338670364	0.0	0.482879
1043	snp10419	8	10430	10430	0.0443553025084	-0.145218653242	0.0721309791158	0.0635997167469	0.0	0.482879
13	csnp157	8	130	130	0.0465159674753	-0.143774454941	0.072133877949	0.0629672180921	0.0	0.482879
942	snp9260	8	9420	9420	0.0482149446937	0.142677943215	0.0721360594698	0.0624869916634	0.0	0.482879
709	snp7174	8	7090	7090	0.0483198101036	0.142611332164	0.072136191453	0.0624578187997	0.0	0.482879
752	snp7543	8	7520	7520	0.0485022468983	0.142495735767	0.0721364203488	0.0624071923967	0.0	0.482879
427	snp4417	8	4270	4270	0.0485319447469	-0.142476953008	0.0721364575235	0.0623989663312	0.0	0.482879
27	csnp306	8	270	270	0.0489514002807	0.142212687263	0.0721369800347	0.0622832289506	0.0	0.482879
817	snp8178	8	8170	8170	0.0492725975552	-0.142011606386	0.0721373769632	0.0621951639082	0.0	0.482879
967	snp9553	8	9670	9670	0.0495978777439	-0.141809085594	0.0721377761641	0.0621064682437	0.0	0.482879
395	snp4045	8	3950	3950	0.0497883137496	-0.141691035076	0.0721380085968	0.0620547670373	0.0	0.482879
452	snp4628	8	4520	4520	0.0499970422441	0.141562078619	0.0721382622804	0.061998289485	0.0	0.482879
426	snp4408	8	4260	4260	0.0505448926648	0.141225737164	0.0721389228413	0.0618509859479	0.0	0.482879
949	snp9381	8	9490	9490	0.050885283969	-0.141018294169	0.0721393294645	0.061760134563	0.0	0.482879
731	snp7377	8	7310	7310	0.051134925081	0.140866893028	0.0721396258574	0.0616938271743	0.0	0.482879
